Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
C0953,Male,Other,26,Bachelor,8,Data Scientist,"Statistics, Python, SQL",None,48.8,No
C0954,Non-binary,White,21,Bachelor,0,Project Manager,"Leadership, Agile, Scheduling",None,75.8,No
C0955,Male,White,37,Bachelor,12,Project Manager,"Scrum, Scheduling, Leadership",PMP,79.3,Yes
C0956,Male,Hispanic,27,Master,5,HR Manager,"Recruitment, Conflict Resolution, Leadership",Scrum Master,98.5,No
C0957,Female,Hispanic,22,Bachelor,3,Data Scientist,"SQL, Deep Learning, Statistics",None,70.0,No
C0958,Male,Black,28,Bachelor,8,Data Scientist,"R, Deep Learning, Statistics",Scrum Master,75.2,No
C0959,Male,White,30,Bachelor,7,HR Manager,"Recruitment, Leadership, Conflict Resolution",PMP,79.0,Yes
C0960,Female,White,20,Bachelor,0,Data Scientist,"Python, SQL, R",Scrum Master,76.2,No
C0961,Male,Black,31,Master,8,Sales Executive,"Presentation, Networking, CRM",None,60.7,No
C0962,Female,Black,23,Master,0,Sales Executive,"Negotiation, CRM, Networking",None,78.2,No
C0963,Male,White,40,Bachelor,19,HR Manager,"HR Policies, Communication, Conflict Resolution",None,65.8,No
C0964,Male,Black,33,High School,9,Project Manager,"Agile, Scrum, Budgeting",None,77.1,Yes
C0965,Male,White,27,Bachelor,5,Sales Executive,"Cold Calling, CRM, Presentation",CFA,66.4,No
C0966,Male,Asian,25,Master,5,HR Manager,"Communication, HR Policies, Leadership",AWS,70.8,No
C0967,Female,White,29,Bachelor,9,Sales Executive,"Presentation, Cold Calling, Networking",AWS,67.3,No
C0968,Male,White,33,Master,13,Software Engineer,"SQL, AWS, Git",AWS,72.5,No
C0969,Female,Black,29,Bachelor,7,HR Manager,"Conflict Resolution, Communication, Recruitment",AWS,69.2,No
C0970,Female,Black,28,Master,4,Data Scientist,"Machine Learning, Deep Learning, R",None,73.7,No
C0971,Female,Other,30,Bachelor,12,Sales Executive,"Cold Calling, Negotiation, Networking",None,69.0,Yes
C0972,Non-binary,Black,26,Master,8,Data Scientist,"R, Machine Learning, Python",None,78.7,Yes
C0973,Female,White,27,Bachelor,2,HR Manager,"Recruitment, HR Policies, Communication",None,66.7,No
C0974,Male,Asian,20,Master,1,Sales Executive,"CRM, Cold Calling, Presentation",None,77.3,No
C0975,Male,White,35,High School,17,Data Scientist,"R, SQL, Deep Learning",None,66.7,No
C0976,Male,Hispanic,31,Bachelor,12,Project Manager,"Budgeting, Scrum, Leadership",Scrum Master,90.8,No
C0977,Female,Black,25,Master,1,Project Manager,"Budgeting, Scheduling, Agile",AWS,74.3,No
C0978,Male,Black,41,Bachelor,18,Software Engineer,"SQL, AWS, Java",CFA,66.0,No
C0979,Female,White,30,Master,11,HR Manager,"Conflict Resolution, Recruitment, Leadership",AWS,89.3,No
C0980,Female,Black,23,Master,0,Data Scientist,"Machine Learning, R, SQL",Scrum Master,75.2,Yes
C0981,Male,Hispanic,35,Bachelor,11,Software Engineer,"C++, SQL, Python",None,66.1,No
C0982,Female,Hispanic,32,Bachelor,8,HR Manager,"HR Policies, Communication, Recruitment",PMP,68.7,No
C0983,Male,White,32,Bachelor,10,Project Manager,"Scrum, Scheduling, Budgeting",AWS,63.6,No
C0984,Male,White,27,Bachelor,5,Data Scientist,"SQL, Statistics, Deep Learning",None,63.6,No
C0985,Female,Hispanic,32,Bachelor,11,Sales Executive,"Presentation, Networking, CRM",None,82.1,No
C0986,Female,Hispanic,28,Master,8,Project Manager,"Budgeting, Scheduling, Agile",AWS,61.0,No
C0987,Female,White,33,Bachelor,12,Sales Executive,"Negotiation, Networking, Presentation",AWS,58.6,No
C0988,Male,Black,20,Bachelor,0,Sales Executive,"Cold Calling, Negotiation, CRM",None,79.4,Yes
C0989,Male,White,27,Bachelor,4,Data Scientist,"R, SQL, Machine Learning",PMP,91.6,No
C0990,Female,Hispanic,40,High School,19,Data Scientist,"R, Deep Learning, SQL",None,81.6,Yes
C0991,Female,White,25,Bachelor,4,Sales Executive,"Networking, Negotiation, Cold Calling",Scrum Master,94.9,No
C0992,Female,White,26,Master,1,Software Engineer,"Python, C++, AWS",Scrum Master,96.2,No
C0993,Male,Asian,27,Master,3,Sales Executive,"Networking, Negotiation, Cold Calling",PMP,64.0,No
C0994,Female,White,22,Bachelor,0,Sales Executive,"Presentation, CRM, Networking",None,68.9,Yes
C0995,Male,Black,20,PhD,0,Data Scientist,"Python, R, Machine Learning",None,57.3,No
C0996,Male,Black,28,Bachelor,6,HR Manager,"Communication, Leadership, Recruitment",PMP,61.4,No
C0997,Non-binary,White,30,PhD,10,Project Manager,"Leadership, Agile, Scrum",AWS,82.7,Yes
C0998,Male,Black,29,Master,8,Data Scientist,"Python, R, SQL",AWS,75.8,No
C0999,Non-binary,Black,29,Master,9,Software Engineer,"Git, AWS, C++",None,84.6,No
C1000,Male,White,30,High School,12,Project Manager,"Scheduling, Budgeting, Agile",Scrum Master,66.3,No
C1001,Male,Black,36,Bachelor,18,Data Scientist,"SQL, R, Statistics",AWS,67.5,No
C1002,Female,Hispanic,28,High School,7,Data Scientist,"R, Python, Machine Learning",PMP,75.9,No
C1003,Female,Asian,26,Master,8,HR Manager,"Conflict Resolution, HR Policies, Leadership",CFA,80.6,Yes
C1004,Female,White,28,Bachelor,9,Software Engineer,"AWS, Java, C++",None,55.7,No
C1005,Female,White,33,Master,10,Software Engineer,"Git, C++, AWS",None,69.6,No
C1006,Female,White,38,Bachelor,13,Data Scientist,"SQL, Machine Learning, Python",AWS,76.0,No
C1007,Female,Black,26,Master,6,HR Manager,"Recruitment, Leadership, Communication",AWS,77.8,No
C1008,Female,Black,30,High School,6,Data Scientist,"Machine Learning, R, SQL",Scrum Master,79.8,No
C1009,Male,Asian,32,Bachelor,8,Sales Executive,"CRM, Networking, Cold Calling",AWS,72.3,No
C1010,Female,White,24,Bachelor,1,Sales Executive,"Cold Calling, CRM, Networking",None,59.6,No
C1011,Male,White,30,Bachelor,12,HR Manager,"Leadership, Conflict Resolution, Communication",Scrum Master,55.7,No
C1012,Non-binary,Black,21,Bachelor,0,Data Scientist,"SQL, Machine Learning, Deep Learning",PMP,68.2,No
C1013,Non-binary,Asian,20,Master,2,HR Manager,"Leadership, Conflict Resolution, Communication",CFA,67.1,No
C1014,Male,White,32,High School,13,Data Scientist,"Statistics, Python, Deep Learning",None,67.0,No
C1015,Female,Asian,27,Bachelor,3,Data Scientist,"SQL, Machine Learning, Statistics",None,78.9,No
C1016,Non-binary,White,31,Master,11,Sales Executive,"Presentation, Networking, CRM",None,60.5,Yes
C1017,Male,Hispanic,29,High School,5,Project Manager,"Scheduling, Agile, Leadership",None,66.4,No
C1018,Female,Hispanic,24,PhD,0,Software Engineer,"Python, SQL, C++",None,81.7,No
C1019,Non-binary,White,29,PhD,8,Software Engineer,"Python, AWS, SQL",None,64.3,No
C1020,Male,White,22,High School,4,HR Manager,"Recruitment, Leadership, Communication",AWS,78.2,No
C1021,Female,Black,38,Bachelor,13,Software Engineer,"SQL, C++, AWS",AWS,69.9,No
C1022,Male,White,21,Bachelor,2,Sales Executive,"Cold Calling, Networking, Presentation",None,77.4,No
C1023,Non-binary,Asian,28,Master,9,Project Manager,"Scheduling, Scrum, Leadership",None,78.8,No
C1024,Non-binary,Hispanic,23,Bachelor,5,Data Scientist,"Deep Learning, Machine Learning, Python",None,73.3,No
C1025,Non-binary,Asian,33,Master,15,Data Scientist,"Python, Statistics, Deep Learning",None,56.1,No
C1026,Female,Hispanic,28,Master,4,Sales Executive,"Negotiation, Networking, Presentation",PMP,57.8,No
C1027,Female,Black,26,High School,5,Software Engineer,"SQL, Git, Python",CFA,72.9,No
C1028,Female,White,35,Master,11,Data Scientist,"Deep Learning, R, SQL",None,62.8,No
C1029,Male,Asian,30,Master,5,Software Engineer,"Git, C++, Java",None,82.6,No
C1030,Female,Black,33,Bachelor,8,Sales Executive,"Cold Calling, Negotiation, Networking",PMP,73.1,No
C1031,Male,Asian,24,Master,6,Data Scientist,"Machine Learning, Statistics, Python",PMP,55.8,No
C1032,Female,White,21,Master,1,HR Manager,"HR Policies, Recruitment, Communication",Scrum Master,90.9,No
C1033,Male,White,30,Bachelor,10,Project Manager,"Budgeting, Leadership, Scheduling",Scrum Master,71.3,No
C1034,Male,Other,28,Bachelor,3,Software Engineer,"Git, Java, SQL",Scrum Master,70.9,Yes
C1035,Male,White,33,Bachelor,12,Software Engineer,"Git, Python, AWS",None,79.2,Yes
C1036,Female,Other,29,High School,11,Software Engineer,"Python, Java, SQL",AWS,69.1,No
C1037,Male,Other,31,PhD,12,Software Engineer,"Python, Java, AWS",None,82.6,No
C1038,Female,Asian,20,High School,0,Sales Executive,"Networking, Presentation, Negotiation",None,59.8,No
C1039,Male,Asian,41,Master,21,Sales Executive,"Negotiation, Cold Calling, Networking",None,84.5,No
C1040,Male,Black,29,Bachelor,7,Sales Executive,"Presentation, CRM, Networking",None,79.8,No
C1041,Female,Hispanic,34,High School,12,Sales Executive,"Negotiation, CRM, Presentation",None,62.3,No
C1042,Female,White,24,PhD,4,Data Scientist,"Python, Statistics, SQL",None,74.5,No
C1043,Male,Black,31,Master,7,Sales Executive,"Cold Calling, Networking, CRM",Scrum Master,85.1,No
C1044,Female,Asian,22,Bachelor,1,Data Scientist,"R, Deep Learning, Statistics",None,75.2,No
C1045,Female,Black,32,Bachelor,9,HR Manager,"Recruitment, Communication, HR Policies",AWS,71.5,No
C1046,Female,Black,27,High School,7,Sales Executive,"Networking, Negotiation, Cold Calling",None,76.2,Yes
C1047,Male,White,30,Bachelor,8,HR Manager,"Recruitment, Leadership, Conflict Resolution",PMP,82.1,Yes
C1048,Male,Black,34,Bachelor,13,Sales Executive,"CRM, Networking, Presentation",AWS,67.9,No
C1049,Female,Hispanic,22,Bachelor,1,HR Manager,"Conflict Resolution, Leadership, Communication",Scrum Master,71.6,No
C1050,Male,White,25,PhD,3,Project Manager,"Agile, Scheduling, Budgeting",None,83.5,Yes
C1051,Female,Hispanic,32,Bachelor,14,HR Manager,"Communication, Leadership, Recruitment",PMP,71.3,No
C1052,Female,Asian,42,Master,21,Data Scientist,"Deep Learning, Machine Learning, R",None,62.8,No
C1053,Non-binary,Hispanic,29,Master,11,Software Engineer,"Java, C++, Python",None,72.8,No
C1054,Female,Black,33,Bachelor,12,HR Manager,"Recruitment, HR Policies, Leadership",PMP,66.1,No
C1055,Non-binary,Asian,29,Master,7,Software Engineer,"Python, C++, Java",None,75.8,Yes
C1056,Male,White,41,Bachelor,16,Project Manager,"Scheduling, Scrum, Leadership",PMP,89.3,Yes
C1057,Female,Hispanic,20,Master,0,Project Manager,"Budgeting, Leadership, Scheduling",CFA,76.8,No
C1058,Male,White,30,Bachelor,6,Data Scientist,"Python, R, Deep Learning",None,66.8,No
C1059,Female,Hispanic,20,High School,2,Data Scientist,"Deep Learning, Python, R",Scrum Master,73.0,No
C1060,Female,Other,20,Master,0,HR Manager,"Leadership, Communication, HR Policies",None,44.2,No
C1061,Female,White,31,Bachelor,7,Sales Executive,"Negotiation, Cold Calling, CRM",None,71.0,Yes
C1062,Non-binary,White,30,Master,5,Project Manager,"Scrum, Budgeting, Leadership",None,81.4,Yes
C1063,Female,Asian,28,PhD,9,Software Engineer,"SQL, C++, Java",None,74.0,No
C1064,Male,White,29,High School,4,Sales Executive,"Presentation, Negotiation, Networking",None,76.1,No
C1065,Male,Hispanic,48,Bachelor,27,Project Manager,"Scheduling, Agile, Budgeting",AWS,94.3,Yes
C1066,Female,White,28,Bachelor,4,HR Manager,"HR Policies, Recruitment, Communication",PMP,55.0,No
C1067,Male,White,33,Master,15,Project Manager,"Agile, Budgeting, Leadership",Scrum Master,60.2,Yes
C1068,Male,Other,26,Master,8,Data Scientist,"Machine Learning, SQL, Deep Learning",None,77.8,No
C1069,Male,Asian,31,Bachelor,6,Software Engineer,"SQL, Git, Python",AWS,82.0,No
C1070,Male,Hispanic,28,Bachelor,4,Software Engineer,"Git, AWS, Java",None,82.4,No
C1071,Male,White,27,Master,2,Data Scientist,"Machine Learning, Python, Statistics",AWS,69.3,No
C1072,Male,Asian,40,High School,17,Sales Executive,"Negotiation, CRM, Networking",AWS,64.6,No
C1073,Male,Black,37,Master,12,Data Scientist,"SQL, Machine Learning, Deep Learning",AWS,63.1,No
C1074,Male,Asian,30,Master,6,Software Engineer,"AWS, Python, C++",None,76.2,Yes
C1075,Non-binary,Asian,20,PhD,0,HR Manager,"Leadership, Recruitment, Communication",None,60.2,No
C1076,Male,Black,27,Bachelor,3,Sales Executive,"CRM, Negotiation, Networking",PMP,84.1,Yes
C1077,Male,Black,46,High School,24,Project Manager,"Agile, Budgeting, Leadership",None,72.8,Yes
C1078,Female,White,28,Bachelor,4,HR Manager,"Conflict Resolution, Communication, Recruitment",AWS,65.0,No
C1079,Male,Asian,36,High School,13,Sales Executive,"CRM, Negotiation, Presentation",None,66.0,No
C1080,Non-binary,White,38,PhD,18,Software Engineer,"Git, Java, Python",AWS,56.7,No
C1081,Female,Asian,31,High School,8,Software Engineer,"Java, SQL, C++",Scrum Master,62.1,No
C1082,Male,White,24,Master,1,HR Manager,"Conflict Resolution, HR Policies, Communication",None,69.5,No
C1083,Male,Asian,20,Bachelor,0,Sales Executive,"Cold Calling, CRM, Networking",None,77.1,No
C1084,Female,Asian,34,Bachelor,11,Project Manager,"Leadership, Agile, Budgeting",AWS,69.0,Yes
C1085,Non-binary,White,25,High School,1,Project Manager,"Leadership, Budgeting, Scrum",AWS,63.4,No
C1086,Female,White,31,Master,13,Data Scientist,"SQL, Python, Machine Learning",None,59.7,No
C1087,Female,White,22,Bachelor,2,HR Manager,"Conflict Resolution, Communication, Recruitment",None,69.6,No
C1088,Male,Asian,28,Bachelor,10,Sales Executive,"Presentation, Cold Calling, Negotiation",None,52.5,No
C1089,Non-binary,Hispanic,30,PhD,11,HR Manager,"Leadership, Recruitment, Conflict Resolution",None,66.8,No
C1090,Male,White,31,Bachelor,10,Project Manager,"Scrum, Leadership, Agile",None,86.2,No
C1091,Non-binary,Asian,23,Bachelor,4,Sales Executive,"Networking, Negotiation, Presentation",Scrum Master,68.0,No
C1092,Female,White,37,Bachelor,14,Software Engineer,"Git, AWS, Python",PMP,73.6,No
C1093,Female,Black,26,High School,8,Software Engineer,"Python, Git, Java",AWS,70.4,No
C1094,Female,Hispanic,20,PhD,0,Sales Executive,"Negotiation, Presentation, CRM",Scrum Master,56.1,No
C1095,Male,White,29,Bachelor,4,HR Manager,"Leadership, Recruitment, Communication",None,92.6,Yes
C1096,Male,Black,30,High School,5,HR Manager,"Communication, Leadership, Conflict Resolution",None,68.9,No
C1097,Male,White,30,Bachelor,9,Software Engineer,"C++, Java, SQL",PMP,75.0,Yes
C1098,Male,White,38,Master,17,Software Engineer,"Git, C++, AWS",CFA,68.4,No
C1099,Female,White,28,Bachelor,4,Project Manager,"Agile, Leadership, Scheduling",None,83.4,No
C1100,Male,White,29,Master,8,Sales Executive,"Networking, Negotiation, Presentation",None,60.4,No
C1101,Male,Asian,23,High School,5,HR Manager,"Recruitment, Communication, Conflict Resolution",PMP,86.0,Yes
C1102,Non-binary,Black,34,Bachelor,16,Project Manager,"Agile, Budgeting, Scrum",None,67.0,No
C1103,Female,Black,31,Master,10,HR Manager,"HR Policies, Conflict Resolution, Communication",AWS,64.7,No
C1104,Non-binary,White,27,High School,2,Software Engineer,"AWS, SQL, Python",None,65.7,No
C1105,Non-binary,White,20,Master,0,Sales Executive,"Cold Calling, CRM, Presentation",None,90.1,Yes
C1106,Male,Asian,38,High School,18,Data Scientist,"SQL, Machine Learning, R",Scrum Master,57.0,No
C1107,Male,Other,22,Master,1,Sales Executive,"Presentation, Cold Calling, Networking",Scrum Master,67.7,No
C1108,Female,White,26,Bachelor,2,Data Scientist,"Deep Learning, R, SQL",None,59.1,No
C1109,Female,Hispanic,32,Master,9,Project Manager,"Scrum, Agile, Scheduling",Scrum Master,51.9,No
C1110,Male,Black,22,Bachelor,0,Data Scientist,"Python, R, Machine Learning",AWS,86.1,No
C1111,Female,Black,21,High School,1,Data Scientist,"Statistics, Python, Machine Learning",None,69.7,No
C1112,Male,Black,20,Bachelor,2,Project Manager,"Agile, Budgeting, Leadership",Scrum Master,61.4,No
C1113,Male,White,34,High School,9,Sales Executive,"Cold Calling, Negotiation, Presentation",PMP,83.3,No
C1114,Female,White,26,Bachelor,1,Project Manager,"Scheduling, Scrum, Budgeting",None,68.0,No
C1115,Female,Asian,47,Bachelor,29,Software Engineer,"SQL, Python, Java",PMP,63.5,No
C1116,Female,White,24,Bachelor,2,Software Engineer,"Git, C++, Python",PMP,77.8,No
C1117,Male,Hispanic,24,Master,0,Data Scientist,"Python, R, Deep Learning",CFA,68.8,No
C1118,Female,Black,26,Master,8,Project Manager,"Leadership, Budgeting, Scheduling",Scrum Master,60.4,No
C1119,Male,White,31,Master,8,Project Manager,"Agile, Scheduling, Leadership",None,82.0,Yes
C1120,Male,Asian,27,Bachelor,6,Project Manager,"Scrum, Budgeting, Agile",None,71.6,No
C1121,Female,White,33,Bachelor,10,Sales Executive,"Networking, Negotiation, CRM",None,79.5,No
C1122,Non-binary,Black,24,Bachelor,0,HR Manager,"Recruitment, Conflict Resolution, Leadership",AWS,66.0,No
C1123,Female,Asian,21,Master,3,HR Manager,"HR Policies, Conflict Resolution, Recruitment",AWS,80.2,No
C1124,Female,Hispanic,20,Bachelor,0,HR Manager,"HR Policies, Conflict Resolution, Recruitment",None,70.1,No
C1125,Female,Asian,20,High School,2,Sales Executive,"Cold Calling, CRM, Negotiation",None,80.6,No
C1126,Female,Asian,26,Master,4,Project Manager,"Scrum, Scheduling, Leadership",None,80.3,Yes
C1127,Male,Asian,28,Bachelor,4,HR Manager,"Communication, Recruitment, Conflict Resolution",None,85.4,Yes
C1128,Male,Hispanic,26,Master,6,Project Manager,"Scrum, Budgeting, Scheduling",PMP,73.7,No
C1129,Male,White,37,Master,17,Data Scientist,"Machine Learning, Deep Learning, Python",Scrum Master,78.8,Yes
C1130,Male,White,37,High School,13,HR Manager,"Conflict Resolution, HR Policies, Communication",None,72.7,Yes
C1131,Female,White,27,High School,6,Data Scientist,"Deep Learning, Machine Learning, Statistics",None,63.0,No
C1132,Female,White,20,Bachelor,0,Sales Executive,"Cold Calling, Negotiation, Presentation",PMP,92.0,No
C1133,Male,Asian,26,Master,3,Software Engineer,"Java, C++, Python",CFA,65.5,Yes
C1134,Male,Asian,26,Bachelor,5,Sales Executive,"CRM, Cold Calling, Negotiation",AWS,82.0,No
C1135,Female,Black,26,Master,4,Sales Executive,"Negotiation, CRM, Presentation",Scrum Master,77.3,No
C1136,Male,White,25,Bachelor,0,Sales Executive,"Presentation, Negotiation, Cold Calling",AWS,76.8,No
C1137,Female,Asian,26,Bachelor,7,HR Manager,"HR Policies, Conflict Resolution, Communication",None,68.5,No
C1138,Female,White,27,High School,8,Data Scientist,"Python, Deep Learning, SQL",None,70.5,No
C1139,Female,Asian,26,Master,1,HR Manager,"Conflict Resolution, Recruitment, Communication",None,63.4,No
C1140,Female,Black,31,Bachelor,11,Software Engineer,"SQL, Python, Java",None,70.9,No
C1141,Female,White,32,Master,10,Sales Executive,"Negotiation, Networking, Presentation",AWS,60.2,No
C1142,Male,White,24,Bachelor,3,Project Manager,"Scrum, Scheduling, Agile",None,82.5,No
C1143,Female,White,37,Bachelor,18,Software Engineer,"SQL, C++, Python",None,69.7,No
C1144,Female,Hispanic,24,Master,0,Data Scientist,"SQL, Statistics, Machine Learning",None,60.4,No
C1145,Male,Hispanic,20,Master,2,Software Engineer,"Python, Git, AWS",None,60.2,No
C1146,Female,Asian,32,Bachelor,9,HR Manager,"Recruitment, Leadership, Communication",Scrum Master,68.7,No
C1147,Female,White,25,Bachelor,7,Project Manager,"Agile, Leadership, Scheduling",None,71.0,No
C1148,Female,Black,31,Master,7,HR Manager,"Communication, Leadership, Conflict Resolution",Scrum Master,64.8,No
C1149,Female,Asian,20,Bachelor,0,Sales Executive,"CRM, Presentation, Cold Calling",Scrum Master,75.0,No
C1150,Female,Asian,38,Bachelor,14,Sales Executive,"Presentation, Networking, Negotiation",AWS,73.5,No
C1151,Female,White,34,PhD,13,Software Engineer,"SQL, Git, Java",AWS,72.6,No
C1152,Female,White,20,Bachelor,0,Sales Executive,"Cold Calling, CRM, Negotiation",AWS,62.7,No
C1153,Female,Asian,21,High School,0,Sales Executive,"Cold Calling, Networking, CRM",AWS,62.6,No
C1154,Female,Black,40,High School,16,Data Scientist,"R, Python, Statistics",Scrum Master,56.0,No
C1155,Female,White,25,Master,1,Data Scientist,"Statistics, Machine Learning, Deep Learning",AWS,70.1,No
C1156,Female,White,24,Master,2,HR Manager,"Leadership, Conflict Resolution, Communication",AWS,77.6,No
C1157,Male,Black,20,Bachelor,0,HR Manager,"Communication, HR Policies, Recruitment",None,60.9,No
C1158,Female,Hispanic,27,Bachelor,9,Data Scientist,"R, Deep Learning, Statistics",None,64.4,No
